fecha,camas_ocupadas_total,pred_camas_total,camas_ocupadas_planta,camas_ocupadas_uci,error,pct_ocupacion_total
2024-10-06,284.0,278.68333333333334,279.0,5.0,-5.316666666666663,70.12345679012346
2024-10-06,76.0,69.14,76.0,0.0,-6.859999999999999,76.0
2024-10-06,48.0,59.553333333333335,48.0,0.0,11.553333333333335,42.10526315789473
2024-10-06,494.0,472.61,448.0,46.0,-21.389999999999986,73.07692307692307
2024-10-06,629.0,637.6866666666666,590.0,39.0,8.68666666666661,82.0078226857888
2024-10-06,298.0,319.56,288.0,10.0,21.560000000000002,66.36971046770601
2024-10-07,301.0,292.8933333333333,296.0,5.0,-8.106666666666683,82.6923076923077
2024-10-07,149.0,162.90666666666667,146.0,3.0,13.906666666666666,57.97665369649806
2024-10-07,222.0,228.49666666666667,215.0,7.0,6.49666666666667,67.27272727272727
2024-10-07,698.0,689.52,670.0,28.0,-8.480000000000018,75.1345532831001
2024-10-07,631.0,610.5,600.0,31.0,-20.5,86.08458390177354
2024-10-07,454.0,440.3066666666667,427.0,27.0,-13.693333333333328,80.35398230088495
2024-10-07,244.0,258.87333333333333,238.0,6.0,14.873333333333335,65.94594594594595
2024-10-07,656.0,641.6533333333333,614.0,42.0,-14.346666666666692,85.52803129074316
2024-10-07,339.0,325.18333333333334,329.0,10.0,-13.816666666666663,75.50111358574611
2024-10-07,495.0,493.48333333333335,449.0,46.0,-1.5166666666666515,73.44213649851632
2024-10-07,53.0,63.78,53.0,0.0,10.780000000000001,46.49122807017544
2024-10-07,78.0,68.72,78.0,0.0,-9.280000000000001,79.59183673469387
2024-10-07,298.0,271.44666666666666,292.0,6.0,-26.55333333333334,73.58024691358025
2024-10-08,317.0,329.86,305.0,12.0,12.860000000000014,70.60133630289532
2024-10-08,714.0,697.3733333333333,689.0,25.0,-16.626666666666665,76.85683530678149
2024-10-08,221.0,221.44666666666666,212.0,9.0,0.44666666666665833,66.96969696969697
2024-10-08,155.0,167.7,152.0,3.0,12.699999999999989,60.546875
2024-10-08,247.0,268.19,240.0,7.0,21.189999999999998,66.75675675675676
2024-10-08,305.0,303.85,301.0,4.0,-1.1499999999999773,84.02203856749311
2024-10-08,675.0,652.0633333333334,638.0,37.0,-22.93666666666661,88.00521512385919
2024-10-08,73.0,70.9,73.0,0.0,-2.0999999999999943,74.48979591836735
2024-10-08,57.0,62.913333333333334,57.0,0.0,5.913333333333334,50.0
2024-10-08,506.0,471.73,460.0,46.0,-34.26999999999998,75.07418397626114
2024-10-08,476.0,455.12,442.0,34.0,-20.879999999999995,85.30465949820788
2024-10-08,302.0,280.0733333333333,297.0,5.0,-21.926666666666677,74.5679012345679
2024-10-08,658.0,617.4366666666666,629.0,29.0,-40.56333333333339,89.15989159891599
2024-10-09,722.0,694.4633333333334,692.0,30.0,-27.536666666666633,77.71797631862218
2024-10-09,681.0,608.4866666666667,651.0,30.0,-72.51333333333332,91.28686327077749
2024-10-09,237.0,227.39666666666668,228.0,9.0,-9.603333333333325,71.81818181818181
2024-10-09,157.0,164.03666666666666,153.0,4.0,7.036666666666662,61.811023622047244
2024-10-09,310.0,309.02,307.0,3.0,-0.9800000000000182,84.93150684931507
2024-10-09,239.0,272.15,230.0,9.0,33.14999999999998,64.5945945945946
2024-10-09,315.0,321.57666666666665,304.0,11.0,6.576666666666654,70.15590200445433
2024-10-09,77.0,69.12,77.0,0.0,-7.8799999999999955,78.57142857142857
2024-10-09,51.0,62.10666666666667,51.0,0.0,11.10666666666667,44.73684210526316
2024-10-09,544.0,469.16,495.0,49.0,-74.83999999999997,80.23598820058997
2024-10-09,661.0,626.1433333333333,625.0,36.0,-34.85666666666668,86.17992177314211
2024-10-09,494.0,444.52,458.0,36.0,-49.48000000000002,87.58865248226951
2024-10-09,295.0,283.0833333333333,290.0,5.0,-11.916666666666686,72.8395061728395
2024-10-10,239.0,227.64333333333335,230.0,9.0,-11.356666666666655,72.42424242424242
2024-10-10,149.0,163.66666666666666,148.0,1.0,14.666666666666657,58.661417322834644
2024-10-10,306.0,313.57,301.0,5.0,7.569999999999993,84.5303867403315
2024-10-10,242.0,260.43,237.0,5.0,18.430000000000007,65.4054054054054
2024-10-10,671.0,618.6633333333333,638.0,33.0,-52.3366666666667,90.67567567567568
2024-10-10,717.0,698.2966666666666,689.0,28.0,-18.703333333333376,77.17976318622173
2024-10-10,319.0,337.26,308.0,11.0,18.25999999999999,71.0467706013363
2024-10-10,699.0,640.0133333333333,659.0,40.0,-58.98666666666668,91.13428943937419
2024-10-10,288.0,287.1433333333333,282.0,6.0,-0.8566666666666833,71.11111111111111
2024-10-10,80.0,71.13666666666667,80.0,0.0,-8.86333333333333,83.33333333333334
2024-10-10,55.0,57.663333333333334,55.0,0.0,2.663333333333334,48.24561403508772
2024-10-10,566.0,475.78333333333336,512.0,54.0,-90.21666666666664,83.48082595870207
2024-10-10,508.0,445.77666666666664,471.0,37.0,-62.22333333333336,89.91150442477877
2024-10-11,240.0,221.69,233.0,7.0,-18.310000000000002,72.72727272727273
2024-10-11,151.0,158.03666666666666,149.0,2.0,7.036666666666662,59.21568627450981
2024-10-11,307.0,307.11,303.0,4.0,0.11000000000001364,84.57300275482093
2024-10-11,227.0,261.25,223.0,4.0,34.25,61.35135135135135
2024-10-11,659.0,614.01,628.0,31.0,-44.99000000000001,88.93387314439946
2024-10-11,497.0,457.37666666666667,463.0,34.0,-39.623333333333335,87.80918727915194
2024-10-11,669.0,680.37,646.0,23.0,11.370000000000005,72.01291711517761
2024-10-11,669.0,642.0966666666667,635.0,34.0,-26.903333333333308,87.22294654498045
2024-10-11,285.0,282.35333333333335,279.0,6.0,-2.646666666666647,70.37037037037037
2024-10-11,84.0,71.6,84.0,0.0,-12.400000000000006,88.42105263157895
2024-10-11,47.0,57.68666666666667,47.0,0.0,10.686666666666667,41.228070175438596
2024-10-11,561.0,473.85,509.0,52.0,-87.14999999999998,82.1376281112738
2024-10-11,317.0,335.6166666666667,307.0,10.0,18.616666666666674,70.60133630289532
2024-10-12,218.0,215.08666666666667,212.0,6.0,-2.913333333333327,66.06060606060606
2024-10-12,132.0,158.93666666666667,129.0,3.0,26.936666666666667,51.96850393700787
2024-10-12,264.0,284.3833333333333,259.0,5.0,20.383333333333326,72.52747252747253
2024-10-12,243.0,259.94,238.0,5.0,16.939999999999998,65.67567567567568
2024-10-12,583.0,614.7433333333333,550.0,33.0,31.74333333333334,77.94117647058823
2024-10-12,426.0,450.71666666666664,389.0,37.0,24.71666666666664,74.08695652173914
2024-10-12,595.0,631.95,569.0,26.0,36.950000000000045,64.04736275565124
2024-10-12,649.0,638.0433333333333,612.0,37.0,-10.956666666666706,84.61538461538461
2024-10-12,256.0,281.01666666666665,250.0,6.0,25.01666666666665,63.20987654320987
2024-10-12,74.0,69.43333333333334,74.0,0.0,-4.566666666666663,77.08333333333334
2024-10-12,40.0,58.626666666666665,40.0,0.0,18.626666666666665,35.08771929824561
2024-10-12,511.0,464.5,468.0,43.0,-46.5,74.9266862170088
2024-10-12,275.0,316.9633333333333,268.0,7.0,41.96333333333331,61.24721603563474
2024-10-13,625.0,632.4433333333334,598.0,27.0,7.443333333333385,67.27664155005382
2024-10-13,218.0,292.49666666666667,211.0,7.0,74.49666666666667,66.06060606060606
2024-10-13,133.0,158.24666666666667,130.0,3.0,25.24666666666667,52.156862745098046
2024-10-13,273.0,283.71,269.0,4.0,10.70999999999998,75.0
2024-10-13,235.0,253.11666666666667,228.0,7.0,18.116666666666674,63.51351351351351
2024-10-13,583.0,624.77,549.0,34.0,41.76999999999998,78.045515394913
2024-10-13,281.0,324.73,273.0,8.0,43.73000000000002,62.58351893095768
2024-10-13,245.0,271.11,239.0,6.0,26.110000000000014,60.49382716049383
2024-10-13,74.0,64.61666666666666,74.0,0.0,-9.38333333333334,77.08333333333334
2024-10-13,41.0,57.37,41.0,0.0,16.369999999999997,35.96491228070175
2024-10-13,511.0,462.54333333333335,468.0,43.0,-48.45666666666665,74.9266862170088
2024-10-13,425.0,454.22333333333336,391.0,34.0,29.223333333333358,74.17102966841188
2024-10-13,642.0,628.59,609.0,33.0,-13.409999999999968,83.70273794002607
2024-10-14,637.0,619.0833333333334,605.0,32.0,-17.91666666666663,85.04672897196261
2024-10-14,236.0,290.73,229.0,7.0,54.73000000000002,71.51515151515152
2024-10-14,138.0,152.97,135.0,3.0,14.969999999999999,53.90625
2024-10-14,300.0,307.54,295.0,5.0,7.5400000000000205,82.41758241758241
2024-10-14,235.0,257.10333333333335,228.0,7.0,22.103333333333353,63.51351351351351
2024-10-14,681.0,682.4233333333333,654.0,27.0,1.4233333333332894,73.30462863293864
2024-10-14,316.0,323.84,308.0,8.0,7.839999999999975,70.37861915367483
2024-10-14,650.0,649.21,616.0,34.0,-0.7899999999999636,84.7457627118644
2024-10-14,82.0,72.18333333333334,82.0,0.0,-9.816666666666663,85.41666666666666
2024-10-14,41.0,54.49666666666667,41.0,0.0,13.49666666666667,35.96491228070175
2024-10-14,525.0,472.3466666666667,479.0,46.0,-52.65333333333331,77.09251101321586
2024-10-14,463.0,474.2,429.0,34.0,11.199999999999989,81.08581436077058
2024-10-14,258.0,275.49,252.0,6.0,17.49000000000001,63.70370370370371
2024-10-15,252.0,224.8,244.0,8.0,-27.19999999999999,76.36363636363637
2024-10-15,149.0,157.48333333333332,148.0,1.0,8.48333333333332,58.203125
2024-10-15,314.0,309.8433333333333,310.0,4.0,-4.156666666666695,86.02739726027397
2024-10-15,281.0,247.65,276.0,5.0,-33.349999999999994,75.94594594594595
2024-10-15,649.0,618.5633333333334,616.0,33.0,-30.43666666666661,86.3031914893617
2024-10-15,705.0,664.92,668.0,37.0,-40.08000000000004,75.8880516684607
2024-10-15,328.0,324.12333333333333,320.0,8.0,-3.876666666666665,73.05122494432071
2024-10-15,681.0,630.6,644.0,37.0,-50.39999999999998,88.78748370273793
2024-10-15,264.0,272.8933333333333,258.0,6.0,8.893333333333317,65.18518518518519
2024-10-15,76.0,65.15666666666667,76.0,0.0,-10.843333333333334,80.85106382978722
2024-10-15,44.0,51.58,44.0,0.0,7.579999999999998,38.59649122807017
2024-10-15,532.0,472.37666666666667,482.0,50.0,-59.623333333333335,79.28464977645305
2024-10-15,473.0,469.4266666666667,440.0,33.0,-3.5733333333333235,82.11805555555556
2024-10-16,274.0,263.7966666666667,263.0,11.0,-10.203333333333319,78.06267806267806
2024-10-16,150.0,157.19,148.0,2.0,7.189999999999998,59.055118110236215
2024-10-16,304.0,301.6933333333333,302.0,2.0,-2.306666666666672,83.28767123287672
2024-10-16,245.0,259.7733333333333,240.0,5.0,14.773333333333312,66.21621621621621
2024-10-16,658.0,632.16,625.0,33.0,-25.840000000000032,88.08567603748327
2024-10-16,692.0,666.0333333333333,659.0,33.0,-25.966666666666697,74.48869752421959
2024-10-16,332.0,320.78,322.0,10.0,-11.220000000000027,73.94209354120267
2024-10-16,665.0,637.13,626.0,39.0,-27.870000000000005,86.70143415906128
2024-10-16,274.0,266.22,268.0,6.0,-7.779999999999973,67.65432098765433
2024-10-16,76.0,68.45,76.0,0.0,-7.549999999999997,79.16666666666666
2024-10-16,46.0,62.66,46.0,0.0,16.659999999999997,40.35087719298245
2024-10-16,539.0,488.36333333333334,484.0,55.0,-50.636666666666656,80.93093093093093
2024-10-16,497.0,456.71666666666664,464.0,33.0,-40.28333333333336,86.58536585365853
2024-10-17,259.0,229.98666666666668,251.0,8.0,-29.01333333333332,75.73099415204678
2024-10-17,147.0,163.86666666666667,144.0,3.0,16.866666666666674,57.647058823529406
2024-10-17,307.0,300.06333333333333,303.0,4.0,-6.936666666666667,83.87978142076503
2024-10-17,255.0,252.0,249.0,6.0,-3.0,68.91891891891892
2024-10-17,693.0,646.1366666666667,657.0,36.0,-46.863333333333344,91.30434782608695
2024-10-17,678.0,684.4566666666667,652.0,26.0,6.456666666666706,72.98170075349839
2024-10-17,342.0,333.75666666666666,330.0,12.0,-8.24333333333334,76.16926503340757
2024-10-17,647.0,640.5633333333334,604.0,43.0,-6.436666666666611,84.35462842242504
2024-10-17,278.0,267.4433333333333,272.0,6.0,-10.556666666666672,68.64197530864197
2024-10-17,66.0,65.65,66.0,0.0,-0.3499999999999943,66.0
2024-10-17,46.0,63.29333333333334,46.0,0.0,17.293333333333337,40.35087719298245
2024-10-17,541.0,480.17,492.0,49.0,-60.829999999999984,79.91137370753324
2024-10-17,498.0,467.70666666666665,472.0,26.0,-30.29333333333335,87.215411558669
2024-10-18,243.0,230.36333333333334,238.0,5.0,-12.636666666666656,71.05263157894737
2024-10-18,157.0,156.26333333333332,152.0,5.0,-0.7366666666666788,62.055335968379445
2024-10-18,299.0,297.55333333333334,292.0,7.0,-1.4466666666666583,81.69398907103826
2024-10-18,228.0,259.60333333333335,223.0,5.0,31.603333333333353,61.62162162162163
2024-10-18,674.0,635.44,644.0,30.0,-38.559999999999945,90.59139784946237
2024-10-18,489.0,468.3233333333333,462.0,27.0,-20.676666666666677,85.19163763066202
2024-10-18,693.0,691.15,663.0,30.0,-1.8500000000000227,74.59634015069967
2024-10-18,635.0,633.1066666666667,591.0,44.0,-1.8933333333333167,82.79009126466754
2024-10-18,277.0,278.68,271.0,6.0,1.6800000000000068,68.39506172839506
2024-10-18,68.0,63.88666666666666,68.0,0.0,-4.113333333333337,68.0
2024-10-18,47.0,64.02,47.0,0.0,17.019999999999996,41.228070175438596
2024-10-18,547.0,480.86,506.0,41.0,-66.13999999999999,80.67846607669617
2024-10-18,347.0,343.0966666666667,334.0,13.0,-3.9033333333333076,77.28285077951003
2024-10-19,219.0,218.57333333333332,215.0,4.0,-0.4266666666666765,64.03508771929825
2024-10-19,137.0,163.60333333333332,134.0,3.0,26.603333333333325,54.36507936507936
2024-10-19,285.0,289.1166666666667,280.0,5.0,4.116666666666674,78.08219178082192
2024-10-19,248.0,243.50666666666666,243.0,5.0,-4.493333333333339,67.02702702702703
2024-10-19,605.0,644.86,571.0,34.0,39.860000000000014,80.66666666666666
2024-10-19,595.0,658.8666666666667,568.0,27.0,63.866666666666674,64.04736275565124
2024-10-19,308.0,324.3833333333333,300.0,8.0,16.383333333333326,68.59688195991092
2024-10-19,586.0,634.81,547.0,39.0,48.809999999999945,76.40156453715777
2024-10-19,260.0,283.36333333333334,255.0,5.0,23.363333333333344,64.19753086419753
2024-10-19,55.0,61.60333333333333,55.0,0.0,6.603333333333332,52.88461538461539
2024-10-19,45.0,60.88666666666666,45.0,0.0,15.886666666666663,39.473684210526315
2024-10-19,491.0,481.51666666666665,452.0,39.0,-9.483333333333348,72.20588235294117
2024-10-19,439.0,455.14666666666665,412.0,27.0,16.146666666666647,76.34782608695653
2024-10-20,221.0,218.37333333333333,216.0,5.0,-2.626666666666665,64.61988304093568
2024-10-20,140.0,157.50666666666666,137.0,3.0,17.50666666666666,55.55555555555556
2024-10-20,285.0,292.65,279.0,6.0,7.649999999999977,78.08219178082192
2024-10-20,271.0,249.04,265.0,6.0,-21.960000000000008,73.24324324324324
2024-10-20,601.0,629.8,572.0,29.0,28.799999999999955,81.7687074829932
2024-10-20,439.0,466.01666666666665,411.0,28.0,27.01666666666665,76.74825174825175
2024-10-20,600.0,688.7133333333334,574.0,26.0,88.71333333333337,64.58557588805166
2024-10-20,585.0,634.2366666666667,549.0,36.0,49.23666666666668,76.27118644067797
2024-10-20,275.0,294.49666666666667,273.0,2.0,19.49666666666667,67.90123456790124
2024-10-20,58.0,59.373333333333335,58.0,0.0,1.3733333333333348,56.86274509803921
2024-10-20,42.0,59.28,42.0,0.0,17.28,36.84210526315789
2024-10-20,488.0,475.8,449.0,39.0,-12.199999999999989,71.76470588235294
2024-10-20,307.0,317.6566666666667,301.0,6.0,10.656666666666695,68.37416481069042
2024-10-21,236.0,214.48333333333332,232.0,4.0,-21.51666666666668,69.00584795321637
2024-10-21,155.0,156.38666666666666,152.0,3.0,1.386666666666656,61.023622047244096
2024-10-21,302.0,305.75333333333333,299.0,3.0,3.7533333333333303,82.73972602739727
2024-10-21,265.0,270.52666666666664,259.0,6.0,5.526666666666642,71.62162162162163
2024-10-21,639.0,645.86,611.0,28.0,6.860000000000014,87.77472527472527
2024-10-21,489.0,469.0233333333333,462.0,27.0,-19.976666666666688,86.54867256637168
2024-10-21,680.0,693.84,652.0,28.0,13.840000000000032,73.19698600645856
2024-10-21,601.0,660.4966666666667,560.0,41.0,59.49666666666667,78.35723598435462
2024-10-21,283.0,273.72,278.0,5.0,-9.279999999999973,69.87654320987654
2024-10-21,58.0,60.25666666666667,58.0,0.0,2.2566666666666677,56.86274509803921
2024-10-21,45.0,59.913333333333334,45.0,0.0,14.913333333333334,39.473684210526315
2024-10-21,522.0,465.1533333333333,484.0,38.0,-56.84666666666669,77.2189349112426
2024-10-21,342.0,326.7733333333333,335.0,7.0,-15.226666666666688,76.16926503340757
2024-10-22,706.0,681.19,672.0,34.0,-24.809999999999945,75.99569429494079
2024-10-22,235.0,219.90666666666667,228.0,7.0,-15.093333333333334,68.71345029239765
2024-10-22,157.0,162.22333333333333,152.0,5.0,5.223333333333329,61.811023622047244
2024-10-22,298.0,287.97333333333336,292.0,6.0,-10.026666666666642,81.64383561643835
2024-10-22,266.0,266.9866666666667,263.0,3.0,0.9866666666666788,71.89189189189189
2024-10-22,658.0,638.0266666666666,627.0,31.0,-19.973333333333358,90.38461538461539
2024-10-22,324.0,322.78333333333336,317.0,7.0,-1.2166666666666401,72.16035634743875
2024-10-22,286.0,282.9033333333333,281.0,5.0,-3.0966666666666924,70.61728395061728
2024-10-22,66.0,62.68666666666667,66.0,0.0,-3.3133333333333326,64.70588235294117
2024-10-22,49.0,61.166666666666664,49.0,0.0,12.166666666666664,42.98245614035088
2024-10-22,508.0,475.15,465.0,43.0,-32.85000000000002,75.37091988130564
2024-10-22,500.0,472.15,473.0,27.0,-27.850000000000023,88.02816901408451
2024-10-22,636.0,648.6733333333333,596.0,40.0,12.67333333333329,82.92046936114733
2024-10-23,677.0,599.9933333333333,644.0,33.0,-77.00666666666666,91.9836956521739
2024-10-23,256.0,271.18333333333334,253.0,3.0,15.183333333333337,69.1891891891892
2024-10-23,688.0,626.0533333333333,655.0,33.0,-61.946666666666715,74.05812701829925
2024-10-23,155.0,160.15666666666667,150.0,5.0,5.156666666666666,61.023622047244096
2024-10-23,238.0,224.29666666666665,231.0,7.0,-13.703333333333347,69.5906432748538
2024-10-23,497.0,463.46666666666664,467.0,30.0,-33.53333333333336,87.80918727915194
2024-10-23,296.0,282.08,289.0,7.0,-13.920000000000016,81.0958904109589
2024-10-23,279.0,277.58666666666664,274.0,5.0,-1.4133333333333553,68.88888888888889
2024-10-23,655.0,651.2133333333334,611.0,44.0,-3.7866666666666333,85.39765319426337
2024-10-23,511.0,482.24,462.0,49.0,-28.75999999999999,76.38266068759341
2024-10-23,311.0,316.61333333333334,303.0,8.0,5.613333333333344,69.26503340757239
2024-10-23,71.0,60.763333333333335,71.0,0.0,-10.236666666666665,69.6078431372549
2024-10-23,59.0,62.806666666666665,59.0,0.0,3.806666666666665,51.75438596491229
2024-10-24,655.0,628.6833333333333,627.0,28.0,-26.31666666666672,70.50592034445641
2024-10-24,238.0,221.97,229.0,9.0,-16.03,69.5906432748538
2024-10-24,163.0,159.91,161.0,2.0,-3.0900000000000034,63.671875
2024-10-24,301.0,278.3233333333333,293.0,8.0,-22.676666666666677,82.6923076923077
2024-10-24,666.0,625.33,636.0,30.0,-40.66999999999996,90.0
2024-10-24,270.0,277.13666666666666,266.0,4.0,7.136666666666656,66.66666666666666
